event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
196,L,1.81,3.60,4.02,8100,4600,6950,14650,16450,0,980000,6,2,0,
195,L,1.80,3.52,4.58,8250,5100,6500,14850,17950,0,975000,5,1,0,
194,X,1.82,3.39,4.23,6500,4550,5750,11800,0,24250,970000,4,0,2,
193,X,1.85,3.67,4.15,4500,3700,5100,8300,0,21050,965000,3,0,1,
192,L,1.83,3.44,4.20,9200,2600,2500,16800,8900,0,960000,2,3,0,
191,L,1.83,3.46,4.57,1750,3200,3250,3200,11050,0,955000,1,2,0,
190,F,1.81,3.59,4.34,4100,3700,4600,0,9500,9950,950000,0,1,11,
189,X,1.89,3.45,4.30,9700,2050,1550,18300,0,6550,945000,1,0,10,
188,F,1.80,3.34,4.39,10850,2150,1500,0,5000,5000,940000,0,12,9,
187,F,1.87,3.32,4.62,9900,2200,1400,0,5000,5000,935000,0,11,8,
186,F,1.81,3.42,4.26,10700,2100,1550,0,5000,5000,930000,0,10,7,
185,F,1.87,3.59,4.05,9900,1950,1650,0,5000,5000,925000,0,9,6,
184,F,1.88,3.44,4.16,9850,2050,1600,0,5000,5000,920000,0,8,5,
183,F,1.87,3.62,4.18,3636600,1085050,2083750,0,2842750,8700050,915000,0,7,4,
182,F,1.81,3.52,4.60,3065850,945650,1542650,0,2382950,7086100,910000,0,6,3,
181,F,1.89,3.46,4.25,2473050,798250,1407750,0,1963600,5972800,905000,0,5,2,
180,F,1.81,3.55,4.55,2120450,644400,1078150,0,1643150,4895500,900000,0,4,1,
179,L,1.86,3.34,4.40,1843750,611150,979450,3429350,2041150,0,895000,1,3,0,
178,F,1.91,3.43,4.00,1511350,478400,901900,0,1162450,3597550,890000,0,2,3,
177,F,1.88,3.35,4.15,1256400,406000,704600,0,954050,2914050,885000,0,1,2,
176,X,1.84,3.46,4.16,772750,233000,421100,1421850,0,1751650,880000,2,0,1,
175,L,1.85,3.64,4.22,650650,192300,365750,1203700,699950,0,875000,1,3,0,
174,F,1.85,3.38,4.14,563850,175700,308550,0,418050,1267300,870000,0,2,3,
173,F,1.91,3.34,4.19,432600,147800,250850,0,345800,1041000,865000,0,1,2,
172,X,1.83,3.59,4.10,278400,80800,155250,509450,0,636500,860000,4,0,1,
171,L,1.83,3.66,4.11,239700,68800,135150,438650,251750,0,855000,3,1,0,
170,X,1.84,3.57,4.25,142650,44600,80200,262450,0,340700,850000,2,0,6,
169,X,1.84,3.60,4.03,89000,27300,52450,163750,0,211300,845000,1,0,5,
168,F,1.88,3.34,4.30,71400,26300,41500,0,61500,168300,840000,0,1,4,
167,X,1.82,3.60,4.44,45250,15950,26150,82350,0,115950,835000,1,0,3,
166,F,1.80,3.89,4.04,42000,12700,25900,0,36600,94550,830000,0,1,2,
165,X,1.86,3.32,4.60,24800,11250,15050,46100,0,69150,825000,2,0,1,
164,L,1.81,3.87,4.01,25700,8700,17100,46500,33650,0,820000,1,2,0,
163,F,1.84,3.61,4.24,22500,9050,14850,0,23500,52900,815000,0,1,13,
162,X,1.90,3.35,4.42,14150,7550,10150,26850,0,44700,810000,1,0,12,
161,F,1.91,3.45,4.10,14400,7150,10950,0,17400,34850,805000,0,3,11,
160,F,1.95,3.36,4.16,13650,7350,10600,0,17250,34050,800000,0,2,10,
159,F,1.92,3.37,4.12,13950,7200,10600,0,17050,33650,795000,0,1,9,
158,X,1.97,3.37,4.04,9000,5650,8050,17700,0,32400,790000,1,0,8,
157,F,1.85,3.53,4.02,10550,5500,8450,0,13800,23900,785000,0,1,7,
156,X,1.89,3.34,4.43,6750,5000,6000,12750,0,26500,780000,1,0,6,
155,F,1.94,3.43,4.05,8000,5150,7350,0,12500,19700,775000,0,1,5,
154,X,1.88,3.39,4.24,5900,4500,5650,11050,0,23800,770000,3,0,4,
153,X,1.82,3.39,4.61,4500,4150,4500,8150,0,20700,765000,2,0,3,
152,X,1.85,3.51,4.10,8800,2450,2400,16250,0,9800,760000,1,0,2,
151,F,1.83,3.47,4.01,2550,3200,3900,0,7900,5550,755000,0,3,1,
150,L,1.99,3.31,4.06,3450,3850,4550,6850,12700,0,750000,3,2,0,
149,L,1.83,3.39,4.14,4950,4050,5050,9050,13700,0,745000,2,1,0,
148,X,1.82,3.42,4.27,9050,2400,2100,16450,0,8900,740000,1,0,4,
147,F,1.84,3.34,4.61,1950,3400,3200,0,7850,4750,735000,0,10,3,
146,F,1.85,3.38,4.34,9400,2950,2900,0,6950,12450,730000,0,9,2,
145,F,1.86,3.60,4.14,8650,2400,2500,0,6200,10300,725000,0,8,1,
144,L,1.81,3.51,4.07,1950,3000,3550,3500,10500,0,720000,1,7,0,
143,F,1.90,3.55,4.05,8500,2650,2900,0,6650,11600,715000,0,6,2,
142,F,1.84,3.65,4.18,8650,2250,2250,0,5950,9400,710000,0,5,1,
141,L,1.88,3.42,4.03,1550,3000,3350,2900,10200,0,705000,1,4,0,
140,F,1.94,3.39,4.14,8200,2700,2650,0,6400,10900,700000,0,3,1,
139,L,1.82,3.31,4.22,2100,3300,3400,3800,10850,0,695000,1,2,0,
138,F,1.83,3.45,4.47,3750,3800,4300,0,9250,9100,690000,0,1,15,
137,X,1.81,3.66,4.10,8800,2100,2000,15900,0,8150,685000,1,0,14,
136,F,1.88,3.36,4.09,1950,3200,3500,0,7500,4200,680000,0,1,13,
135,X,1.83,3.61,4.03,1950,2950,3650,3550,0,14650,675000,1,0,12,
134,F,1.80,3.35,4.65,9950,2950,2550,0,6850,11750,670000,0,2,11,
133,F,1.83,3.34,4.65,3050,3750,3750,0,8700,7350,665000,0,1,10,
132,X,1.87,3.61,4.00,2850,3200,4250,5300,0,17000,660000,1,0,9,
131,F,1.85,3.31,4.36,4950,4300,4900,0,9900,11200,655000,0,2,8,
130,F,1.85,3.58,4.07,6500,4300,6200,0,11000,15200,650000,0,1,7,
129,X,1.84,3.68,4.26,9200,2700,3100,16900,0,13100,645000,1,0,6,
128,F,1.88,3.55,4.07,3500,3500,4550,0,8800,8400,640000,0,2,5,
127,F,1.89,3.49,4.11,5200,4100,5500,0,10150,12500,635000,0,1,4,
126,X,1.83,3.73,4.04,8900,2350,2700,16250,0,10900,630000,1,0,3,
125,F,1.82,3.45,4.49,2500,3400,3650,0,8300,6300,625000,0,25,2,
124,F,1.83,3.44,4.34,4800,4050,4900,0,9850,11100,620000,0,24,1,
